ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
20580,《西游记》里面的下雨系统是怎么样的？,28214606,19557035,西游记,13,语言与文化
20581,唐僧作为师父，教会了他的徒弟们什么？,22425217,19557035,西游记,19554151,西游记
20582,金箍棒的设定是不是太弱了？,35059378,19557035,西游记,13,语言与文化
20583,你们觉得戴荃的那首《悟空》适不适合《大圣归来》这部电影？,33412598,19550453,音乐,3,音乐
20584,神、仙、妖、怪、鬼、魔，有什么区别？,20388705,19567643,神话,13,语言与文化
20585,有哪些令人印象深刻的神话人物？,26703804,19556423,文学,13,语言与文化
20586,杨戬有何本事？为什么他能和孙悟空打成平手？,35226276,19557035,西游记,13,语言与文化
20587,看了温酒的脑洞文把持不住，想更深入了解西方神话系统，求推荐相关的比较系统的书？像山海经这种？,36740792,19567643,神话,13,语言与文化
20588,为什么中国的神话故事里都是女仙子下凡而没有男仙子下凡？,24968135,19551077,历史,5,历史
20589,《西游记》一书中有哪些类似于冷笑话的调侃和讽刺？,20022692,19557035,西游记,13,语言与文化
20590,为什么唐僧要蒸着吃？,31236715,19551137,美食,15,食品与安全
20591,教孙悟空法术的须菩提祖师按实力来说很强，但看起来只是个打酱油的，为什么戏份那么少？,34526281,19557035,西游记,13,语言与文化
20592,唐僧肉怎么做最好吃？,22526251,19557035,西游记,19554151,西游记
20593,客观评价曹荣扮演的《西游记后传》里的孙悟空？,35492376,19557035,西游记,13,语言与文化
20594,为什么孙悟空被压了五百年，而不是六百年，五千年五万年？,21110541,19557035,西游记,13,语言与文化
20595,《七龙珠》中的孙悟空是日本人还是中国人？,36162554,19591985,动漫,6,动漫与电影
20596,神仙已经是神仙了，为什么还要炼丹？,33650371,19557035,西游记,13,语言与文化
20597,唐僧师徒年龄排行是什么?,27730441,19557035,西游记,13,语言与文化
20598,孙悟空要是放到现在，他适合学文还是学理？,34803620,19556950,物理学,1,自然科学
20599,有哪些像《女儿情》一样的影视歌曲？,29879039,19550453,音乐,3,音乐
20600,玉皇大帝和王母娘娘是什么关系？,20163508,19567643,神话,13,语言与文化
20601,关于「《西游记》的作者是否是吴承恩」这一问题，最新发展如何？,24456294,19551077,历史,5,历史
20602,孙悟空为何一直不肯用筋斗云载唐僧，只说筋斗云载凡人重如泰山，书中是否有什么线索？,27913867,19557035,西游记,13,语言与文化
20603,梅长苏被称为麒麟才子，麒麟形容才子是作者杜撰还是有典故？,38919482,19551077,历史,5,历史
20604,真实的唐玄奘真的像《西游记》的唐僧那样弱爆了吗？,21439357,19557035,西游记,13,语言与文化
20605,印度神话体系是怎样的？与印度宗教有哪些关系？,26116068,19551077,历史,5,历史
20606,除了琵琶以外还有其他乐器可以成精吗？,31035042,19557035,西游记,13,语言与文化
20607,为什么孙悟空自称“俺老孙”？为什么是俺？,22045708,19557035,西游记,19551147,西游记
20608,如何评价六龄童章宗义先生的猴戏水平？,39903211,19582886,孙悟空,19582886,孙悟空
20609,俄狄浦斯王在不知情的情况下娶母弑父应该受到惩罚吗？,26080282,19551077,历史,5,历史
20610,微博最近盛传的《西游记》中真假美猴王一集被打死的是真的孙悟空到底有没有道理？,20614352,19557035,西游记,13,语言与文化
20611,为什么孙悟空打不赢如来佛祖，有什么办法能打赢吗？,33175030,19557035,西游记,13,语言与文化
20612,为什么孙悟空能大闹天宫，却打不过路上的妖怪？,19589080,19557035,西游记,13,语言与文化
20613,哪吒的父亲是李靖，既然哪吒是出生于唐朝，可为什么《封神演义》里也有哪吒呢？,21494265,19557035,西游记,13,语言与文化
20614,《火影忍者》中涉及到哪些日本神话体系？,21650143,19564189,日本动漫,6,动漫与电影
20615,如何区分红孩儿与哪吒?,23430072,19567643,神话,13,语言与文化
20616,青青树出品的动画电影《西游后传》能否成功上映？,22797100,19550429,电影,6,动漫与电影
20617,如何评价电影《西游记之孙悟空三打白骨精》？,39079298,19550429,电影,6,动漫与电影
20618,金箍棒“碗来粗细”会不会太粗不方便使用？,38025598,19557035,西游记,13,语言与文化
20619,金角大王和银角大王为什么认老狐狸精做干娘？,25669351,19557035,西游记,13,语言与文化
20620,大话西游结尾时孙悟空附身夕阳武士接受无名侠女，那后来武士和侠女在一起了吗？,22664546,19582886,孙悟空,19582886,孙悟空
20621,现代言情都是高帅富男爱上普通女，为什么古代神话中都是仙女爱上普通男？,28193040,19564412,恋爱,18,人际交往
20622,孙悟空是男的还是女的？,20119216,19557035,西游记,13,语言与文化
20623,《西游记》中，为什么孙悟空把花果山的小猴子叫做「孩儿们」？,20368731,19557035,西游记,13,语言与文化
20624,紧箍咒念起来到底有多疼？,40324151,19557035,西游记,13,语言与文化
20625,"老不看三国,少不看水浒,男不看西游,女不看红楼”是什么意思?",24890612,19557035,西游记,13,语言与文化
20626,为什么中国神话中龙族都姓敖？,20041566,19551077,历史,5,历史
20627,西游记里真假美猴王之后究竟死的是六耳猕猴还是孙悟空。?,36127625,19557035,西游记,13,语言与文化
20628,孙悟空师父是佛教还是道教的？,19614034,19557035,西游记,13,语言与文化
20629,人类学有没有发现过历史事实转变为神话传说的确实例子？,36335218,19567643,神话,13,语言与文化
20630,孙悟空到底该不该有女朋友？,39122109,19582886,孙悟空,19582886,孙悟空
20631,为什么牛魔王的儿子，没有一点牛样，而且还有三昧真火这么强大的技能？,31181542,19557035,西游记,13,语言与文化
20632,中国传统神话中有哪些可能映射现实？,30539973,19551077,历史,5,历史
20633,猪八戒的前妻“卵二姐”什么来头？,21518043,19557035,西游记,13,语言与文化
20634,为什么《悟空传》里说西游就是一场被精心安排成自杀的谋杀？,23341570,19557035,西游记,13,语言与文化
20635,怎样才能把孙悟空弄死?,39549270,19557035,西游记,13,语言与文化
20636,有哪些妖精/妖怪是植物变的？,38121941,19567643,神话,13,语言与文化
20637,孙悟空到底是什么石头变的？,28257846,19582886,孙悟空,19582886,孙悟空
20638,近代学者如何考证出并断定《西游记》作者是吴承恩？,37236741,19557035,西游记,13,语言与文化
20639,吉尔伽美什的三分之二神族血统是如何而来的？,24971218,19551077,历史,5,历史
20640,在古中国和古希腊，妖和神分别有何区别？,20308494,19567643,神话,13,语言与文化
20641,半人马怎么做爱？,28710423,19567643,神话,13,语言与文化
20642,《西游记》原著中的孙悟空真的是妖魔形象吗？,39941737,19557035,西游记,13,语言与文化
20643,真探与克苏鲁神话的联系有哪些？,29896668,20003204,克苏鲁（Cthulhu）,20003204,克苏鲁（Cthulhu）
20644,太上老君的八卦炉都制造出了那些兵器？,38605804,19551077,历史,5,历史
20645,如果将现实中的动物放在山海经中会是怎么样的描写？,32099277,19569420,冷知识,19569420,冷知识
20646,如何欣赏克苏鲁神话？,27948191,19550447,小说,13,语言与文化
20647,如何全面解读西西弗斯神话的隐喻？,21643686,19556423,文学,13,语言与文化
20648,《西游记》打妖怪的章节排序可以换吗？,37214075,19557035,西游记,13,语言与文化
20649,《西游记之大圣归来》中有哪些细微且用心的细节？,32156316,19550429,电影,6,动漫与电影
20650,孙悟空不爱美女、不贪财富、不好权力，那他的人生目标是什么？,37282989,19557035,西游记,13,语言与文化
20651,为什么西游记里只有沙僧不戴帽子？,31801198,19557035,西游记,13,语言与文化
20652,整体上分析，四大名著的影响力排名会是怎样？,36262450,19557035,西游记,13,语言与文化
20653,鸠摩罗什没有玄奘那么被众人所知，是因为破戒而适时地掩盖了才华还是龟兹的身份毕竟没有玄奘更易被世人接纳?,29947515,19557035,西游记,13,语言与文化
20654,女半人马与男美人鱼交配产下的后代是什么样子的？,28711427,19563639,希腊神话,13,语言与文化
20655,《西游记》中万圣公主为什么选择九头虫这个屌丝而不喜欢小白龙这样的高富帅?,30019988,19557035,西游记,13,语言与文化
20656,如何评价黄帝（姬轩辕）？,39442909,19551077,历史,5,历史
20657,孙悟空的筋斗云到底有多快？,23641223,19557035,西游记,13,语言与文化
20658,《西游记》中有没有详细说明「七十二变」究竟是哪七十二种变化？,20020897,19557035,西游记,13,语言与文化
20659,为什么《西游记》中，师父总被妖怪抓走？,35215215,19557035,西游记,13,语言与文化
20660,为什么在世俗中，孙悟空、二郎神、哪咤三人的待遇差别这么大？,32178265,19567643,神话,13,语言与文化
20661,吴闲云对名著的解读尤其是水浒和西游记的解读是否正确？的确发现了被隐藏的暗线，还是过度解读？学术界是怎么看待他和他的作品的？,20392194,19557035,西游记,13,语言与文化
20662,西游记为什么神仙对孙悟空的态度很奇怪？,39360620,19557035,西游记,13,语言与文化
20663,如何看待西方歌颂的爱情多是灰姑娘与王子，而中国歌颂的爱情多是白富美与屌丝？,19734348,19556423,文学,13,语言与文化
20664,为什么西游记里面常提到南天门，而并没有多说其他的门？,33410756,19557035,西游记,13,语言与文化
20665,龙与蛟的区别是什么？,20964541,19567643,神话,13,语言与文化
20666,为什么槲寄生作为一种危害植物的病原物，在西方神话中却是幸福的象征？,26875330,19567643,神话,13,语言与文化
20667,中国文献上黄帝之前的历史有无记载？,25320807,19567643,神话,13,语言与文化
20668,做一个神仙或是妖怪是一种怎样的体验?,37524382,19567445,道教,2,宗教
20669,人类历史上各个民族早期的诸多神话、迷信、巫术是否与致幻剂有关？,20421629,19552266,文化,13,语言与文化
20670,关于中国神话有哪些有趣的书？,20267935,19551077,历史,5,历史
20671,猜猜看知道西游记里沙僧挑的担子里面装的是什么(｡･∀･)ﾉﾞ?,35028502,19551137,美食,15,食品与安全
20672,西游记中人物的自称为什么都是“俺”？,34144005,19551077,历史,5,历史
20673,皇帝自称龙的化身又称天子，那他天父玉皇大帝岂不也是龙？可玉皇大帝不是龙啊？,28594180,19551077,历史,5,历史
20674,如何评价韩庚将出演《大话西游》续集?,32207963,19550429,电影,6,动漫与电影
20675,《大圣归来》里面的反派是什么变的？,32075540,19557035,西游记,13,语言与文化
20676,为什么伊利亚特中对人物的称呼这么繁琐？,38797758,19567643,神话,13,语言与文化
20677,西游记里有哪些好看的女妖精？,38357441,19557035,西游记,13,语言与文化
20678,"既然玉皇大帝和王母娘娘不是夫妻, 那么七仙女是哪里来的？",20338069,19569420,冷知识,19569420,冷知识
20679,大家故乡或本地有哪些有趣的民间传说，鬼怪故事？,30873245,19567643,神话,13,语言与文化
20680,西游记中有什么细思恐极的内容？,22607182,19557035,西游记,13,语言与文化
20681,《西游记》里面唐僧有没有给猪八戒和沙僧念过紧箍咒？,36787200,19551077,历史,5,历史
20682,有没有一种宗教的神可以不用尊敬，不怕信众亵渎？,20114870,19551077,历史,5,历史
20683,茅山、茅山道士以及走阴人分别是什么？有怎样的传说？现代有什么发展？,20358908,19570783,宗教,19551147,宗教
20684,《圣斗士星矢》中的众神体系是怎么样的？,19770753,19570783,宗教,2,宗教
20685,为什么中国神话中的玉皇大帝和西王母等人都没有子嗣？,29557472,19551077,历史,5,历史
20686,人为什么喜欢看神话故事？为何近现当代神话创作近似停滞？,37424075,19556423,文学,13,语言与文化
20687,如果孙悟空不大闹天宫，而是占山为王，结果会如何？,38221543,19557035,西游记,13,语言与文化
20688,西游记里的妖怪小兵的真实实力到底如何？,40639157,19557035,西游记,13,语言与文化
20689,八大行星和冥王星的英文名为什么都用罗马神话的神的名字，而不用希腊神话的神的名字？,21422843,19567643,神话,13,语言与文化
20690,仙剑有多少门派？,29357257,19682149,中国神话,13,语言与文化
20691,中国神仙体系是什么？,22726920,19567643,神话,13,语言与文化
20692,为什么动画片上的南天门周围都是空的，但神仙非得通过门进出，难道门周围有结界吗？,35917263,19567643,神话,13,语言与文化
20693,"为什么如此多的小说动漫是以北欧神话为背景 ？",32183205,19566933,社会,19566933,社会
20694,关羽和孙悟空谁的形象更丰满、影响更深？,33600489,19582886,孙悟空,19582886,孙悟空
20695,吴闲云是否过度解读西游记？,26599533,19557035,西游记,13,语言与文化
20696,孙悟空成佛，是喜剧还是悲剧？,25094583,19557035,西游记,13,语言与文化
20697,孙悟空到底有没有大闹天宫的本领？,37584662,19557035,西游记,13,语言与文化
20698,悟空真的是想去西天取经吗？开始只是为了离开五行大山的桎梏？,41464275,19582886,孙悟空,19582886,孙悟空
20699,孙悟空的师傅菩提老祖有何能耐，是何许人也？,31874902,19557035,西游记,13,语言与文化
20700,央视版四大名著选角有什么故事吗？,30471290,19573235,四大名著,19573235,四大名著
20701,除了孙悟空以外，中国文学中还有没有所谓的“超级英雄”？？,29722700,19619820,超级英雄,19619820,超级英雄
20702,《西游记》中，孙悟空为什么不能对打不过的妖怪吹定呢？,21215248,19557035,西游记,13,语言与文化
20703,为何在知乎的所有小说中，《三体》的关注度最高？,36864405,19557035,西游记,13,语言与文化
20704,世界各个神话体系中有哪些典型的体型极其巨大的生物?,31389040,19567643,神话,13,语言与文化
20705,为什么中国大陆的电视剧总喜欢找女演员扮演哪吒？,37962757,19557035,西游记,13,语言与文化
20706,从六小龄童先生的广告《把乐带回家之猴王世家》里，你感受到了什么？,39033804,19557035,西游记,13,语言与文化
20707,此次六小龄童节目的事各大平台网友的反应是刻奇的一种吗？,39888385,19557035,西游记,13,语言与文化
20708,当辖区内出现妖精时，山神、土地为什么不及时向上级汇报？,40050530,19557035,西游记,13,语言与文化
20709,如果聪明的妖怪录下了唐僧的紧箍咒该怎么办？,37026890,19557035,西游记,13,语言与文化
20710,西游记中，孙悟空大闹天宫，无人能敌；后来被如来佛祖设计压在五指山下。那么如来佛祖到底打不打得过孙悟空？,39584567,19582886,孙悟空,19582886,孙悟空
20711,中国的四大名著在国际上有什么样的地位？,20512218,19557035,西游记,13,语言与文化
20712,为什么孙悟空叫心猿，猪八戒叫木母？,21063595,19557035,西游记,13,语言与文化
20713,"最近百度贴吧里流行的@豌豆荚吧 是怎样的？",21912886,19553201,百度贴吧,19553201,百度贴吧
20714,"86 版《西游记》拍摄背后有哪些不为人知的事？",24261343,19557035,西游记,13,语言与文化
20715,为什么中国带有神话色彩的电影中很少有中国风格的妖魔形象？,37908266,19567643,神话,13,语言与文化
20716,为什么美猴王是我们心中放不下的经典形象?,39935152,19557035,西游记,13,语言与文化
20717,如何以克苏鲁神话体系制作一部好玩的游戏？,27473282,19550994,游戏,19550994,游戏
20718,如何用琼瑶的笔法写西游记的故事？,39422471,19557035,西游记,13,语言与文化
20719,怎样区分妖怪和妖精？,28000319,19567643,神话,13,语言与文化
20720,如何评价游戏《沙耶之歌》？,24068950,20003204,克苏鲁（Cthulhu）,19760570,克苏鲁（Cthulhu）
20721,从克苏鲁的故事和世界观设定中，我们能获得什么有益的启示呢？,36212260,19556423,文学,13,语言与文化
20722,如果嫦娥奔月失败，yy一下剧情将变成什么？,35878493,19567643,神话,13,语言与文化
20723,中国有系统的神话体系吗？如果有，是什么样子的？,20388675,19552266,文化,13,语言与文化
20724,为什么孙悟空在菩提学了七年拳脚皮毛，到第八年才教他仙术（腾云驾雾、七十二变）？难道前七年是打基础吗？,22528061,19557035,西游记,13,语言与文化
20725,如何评价《大话西游》这部电影？,23364259,19582886,孙悟空,19582886,孙悟空
20726,真假猴王，谛听辨出真假了为什么不敢说？,29969788,19557035,西游记,13,语言与文化
20727,这件vintage旧货胸针的图案有何来历？,24976579,19567643,神话,13,语言与文化
20728,为什么西游记里菩萨等见唐僧师徒都爱变成老妇老头，而不直接显示本尊？,37091010,19557035,西游记,13,语言与文化
20729,妖、魔、鬼、怪分别是怎么界定的？是通过外貌还是修炼级别还是什么别的条件？,30191111,19567643,神话,13,语言与文化
20730,圣诞老人的形象是如何确定、并演变成今天我们所熟知的样子的？,20403417,19551077,历史,5,历史
20731,牛魔王只是没借一把扇子而已，为什么佛道两界派重兵围剿它？,21489218,19875057,牛魔王,19875057,牛魔王
20732,俄罗斯有神话吗？,31186540,19552266,文化,13,语言与文化
20733,孙悟空和伏地魔谁更厉害？,36155855,19557035,西游记,13,语言与文化
20734,如何系统的了解学习希腊神话？,22880812,19563639,希腊神话,13,语言与文化
20735,古希腊的妇女为什么只有在酒神节日的时候才能看悲剧？,22295171,19567643,神话,13,语言与文化
20736,六小龄童为什么不收徒弟?,39733024,19557035,西游记,13,语言与文化
20737,孙悟空大闹天宫发生在哪一年？,40239032,19582886,孙悟空,19582886,孙悟空
20738,现实中有“看一眼就会让人陷入疯狂”的场景吗？,40299416,20003204,克苏鲁（Cthulhu）,19955433,克苏鲁（Cthulhu）
20739,为什么西方神话里，神有各种缺陷，甚至好像没几个是完美的。而中国神话里，神都是充满神性（或者说完美）呢？,20361313,19567643,神话,13,语言与文化
20740,唐朝有中华这个称呼吗？,40344339,19551077,历史,5,历史
20741,西游记中的大师兄、二师兄、三师弟是以谁做中心喊的？是不是有个人地位少于孙悟空猪八戒大于沙和尚的？,35788970,19557035,西游记,13,语言与文化
20742,为什么有这么多人拜关公，却很少听说有人拜刘备？,32041532,19551077,历史,5,历史
20743,封神演义比西游记差在哪里？,36698706,19557035,西游记,13,语言与文化
20744,"《大圣归来》 最让你难忘的瞬间是什么？",35859675,19550429,电影,6,动漫与电影
20745,孙悟空和葫芦娃PK谁更厉害？,21081133,19557035,西游记,13,语言与文化
20746,杨戬为什么叫二郎神？或者有没有大郎神？,31167606,19551077,历史,5,历史
20747,在希腊神话中，冥王和死神是什么关系？他们是如何分工管理冥界的？,19748941,19563639,希腊神话,13,语言与文化
20748,唐僧师徒西天取经如果使用现代运动装备会怎么样？,39247869,19557035,西游记,13,语言与文化
20749,西王母可以给后羿不老药，为什么不给周穆王？,30390345,19551077,历史,5,历史
20750,哪吒是胎生还是卵生？他是哺乳动物么？,24107369,19567643,神话,13,语言与文化
20751,动物变的妖怪打得过它（不是妖怪）的天敌吗?,38661284,19554936,动物,8,宠物
20752,哪位来分析一下西游记世界的地图？,37555090,19557035,西游记,13,语言与文化
20753,西游记有哪些隐晦内容和暗示？,23000460,19557035,西游记,13,语言与文化
20754,如何解释“三十三天”？,24024649,19567643,神话,13,语言与文化
20755,明明日本妖怪很多原型来自中国，为什么中国妖怪却没有日本妖怪出名？,22172241,19550917,日本,19550917,日本
20756,为什么古希腊罗马的神很多乱伦，而中国的神却不能有七情六欲？,20949285,19567643,神话,13,语言与文化
20757,希腊神话经过系统整理后是什么样子的？,31918317,19556423,文学,13,语言与文化
20758,有什么来源于日本的富有寓意的传说之物？,26126042,19550917,日本,19550917,日本
20759,为什么神仙只吃仙桃，而没有仙苹果，仙香蕉，仙橘子？,23702226,19557035,西游记,13,语言与文化
20760,完全按西游记原著拍一部电视剧观众会不会买账？,39250507,19557035,西游记,13,语言与文化
20761,神仙不吃肉，为什么祭祀要用肉类呢？,33184650,19925871,神仙,19925871,神仙
20762,为什么都是供奉雅典娜，帕特侬神庙用多利克柱式而厄瑞克提亚斯神庙用爱奥尼柱式？,28499534,19563639,希腊神话,13,语言与文化
20763,许仙为什么爱白素贞？贾宝玉为什么爱林黛玉？,23166949,19567643,神话,13,语言与文化
20764,昴日星官出生的时候是颗蛋还是人呢？,39328112,19557035,西游记,13,语言与文化
20765,孙悟空和贾宝玉有相似之处吗？,20792717,19557035,西游记,13,语言与文化
20766,何新認為古希腊史是伪造的一系列言論和著作，有任何根據吗？,20376633,19551077,历史,5,历史
20767,猪八戒出生后为什么要“咬杀母猪，打死群彘”？,40791340,19557035,西游记,13,语言与文化
20768,《封神演义》的许多桥段是不是对《西游记》崇佛抑道的反击？,29730873,19551077,历史,5,历史
20769,"孙悟空 六耳猕猴 通臂猿猴 是什么关系，有什么联系？",33099363,19557035,西游记,13,语言与文化
20770,吃唐僧能长生，妖怪为什么还要吃八戒？,35567735,19551137,美食,15,食品与安全
20771,在游戏界，与《三国演义》、《西游记》题材的成功作品相比，为何《水浒传》题材的成功作品要少很多？,28167681,19557035,西游记,13,语言与文化
20772,为什么孙悟空打不赢神仙的座驾？,37073565,19557035,西游记,13,语言与文化
20773,谈谈中国人的悟空情结？,36685668,19557035,西游记,13,语言与文化
20774,假如唐僧一直念紧箍咒，孙悟空能忍多久？还是被念死？,35455684,19557035,西游记,13,语言与文化
20775,尧舜禹那个年代的历史是瞎编的还是有依据的？,34081069,19551077,历史,5,历史
20776,克苏鲁神话何以延展如此之宽？,30730061,19556423,文学,13,语言与文化
20777,沙和尚和鲁智深的武器有什么异同？,20940784,19557035,西游记,13,语言与文化
20778,为什么孙悟空打不过红孩儿？,24742924,19557035,西游记,13,语言与文化
20779,菩提祖师到底是谁？,22678494,19557035,西游记,13,语言与文化
20780,悟空到底有没有爱过琪琪？,26896936,19591985,动漫,6,动漫与电影
20781,斗战胜佛之于孙悟空的意义是什么？,33767467,19557035,西游记,13,语言与文化
20782,中国神仙的武力排名?,23975391,19582886,孙悟空,19582886,孙悟空
20783,为什么《西游记》里面女妖精变成人之后都是美女，而男妖精变成人之后都那么丑？,20043505,19557035,西游记,13,语言与文化
20784,夸父为什么要逐日？,21996965,20007598,夸父氏（神话人物）,20007598,夸父氏（神话人物）
20785,孙悟空是汉朝人吗?,21724400,19582886,孙悟空,19582886,孙悟空
20786,和孙悟空谈恋爱是怎样的体验？,38245054,19557035,西游记,13,语言与文化
20787,为什么听戴荃的《悟空》这首歌感觉越听越想哭？,31947558,19550453,音乐,3,音乐
20788,为什么如今我们通常称三徒弟为孙悟空、猪八戒、沙和尚？,31525717,19557035,西游记,13,语言与文化
20789,试比较央视版四大名著电视剧？,36407124,19573235,四大名著,19573235,四大名著
20790,日本有不少专门介绍鬼怪的书籍，我国除了《山海经》以外，还有其他介绍鬼怪的书籍吗？,31034498,19567643,神话,13,语言与文化
20791,日本传说中的伊邪那岐和伊邪那美是兄妹，而伏羲与女娲也是兄妹，两者有某种共性或联系吗？,34815341,19550917,日本,19550917,日本
20792,为什么希腊神话里的天神宙斯那么好色，古希腊的道德观这么混乱？,26977054,19563639,希腊神话,13,语言与文化
20793,如何评价辽宁春晚的六小龄童表演？,40186942,19557035,西游记,13,语言与文化
20794,孙悟空与哈利波特这两位奇才对决，你觉得谁占优势？,20624714,19567643,神话,13,语言与文化
20795,白娘子白素贞的身世之谜是什么？,20279266,19556423,文学,13,语言与文化
20796,为什么孙悟空不怕太上老君八卦炉中的火，却怕红孩儿的三昧真火？,20062297,19557035,西游记,13,语言与文化
20797,有据可考、真实存在过的古代神兽有哪些？,22375704,19551077,历史,5,历史
20798,四大名著中主线时间轴最短的是哪部？,33317013,19557035,西游记,13,语言与文化
20799,"徐少华 ，迟重瑞与汪粤谁演的唐僧更出色？",29764024,19557035,西游记,13,语言与文化
20800,戴上了紧箍儿的孙悟空还能叫齐天大圣吗？,39867573,19557035,西游记,13,语言与文化
20801,"如何入门克苏鲁的呼唤(Call of Cthulhu) TRPG？",39497334,19550994,游戏,19550994,游戏
20802,孙悟空从出生到被压在五行山下也经过了上百年，难道就没有对母猴动心留下子嗣吗？,38110628,19582886,孙悟空,19582886,孙悟空
20803,太上老君为什么不能用八卦炉将孙悟空炼化？,25713067,19557035,西游记,13,语言与文化
20804,血源是否带动了国内对克苏鲁神话的研究？,30189881,19550994,游戏,19550994,游戏
20805,为什么西游记里面这么多女妖精想和唐僧成亲？,28249193,19557035,西游记,13,语言与文化
20806,为什么西方龙和中国龙分的还是很清楚，凤凰、火鸟和phoenix就融合的差不多了？,27902552,19551077,历史,5,历史
20807,唐僧对女儿国国王动情了吗？,21520951,19557035,西游记,13,语言与文化
20808,如何评价奈亚子?,35121559,19591985,动漫,6,动漫与电影
20809,可否用《神探夏洛克》的方法改編四大名著或古典小說？,29285486,19557035,西游记,13,语言与文化
20810,"《西游记》 第2回 菩提老祖敲孙悟空三下头，怎么就暗示三更半夜要传道，逻辑在哪？",25077939,19557035,西游记,13,语言与文化
20811,为什么《西游记》中的孙悟空是猴子？,23583440,19557035,西游记,13,语言与文化
20812,孙悟空打不过的那些妖怪，是否都有实力大闹天宫，为啥它们没有去干？,30387279,19557035,西游记,13,语言与文化
20813,吸血鬼狼人啊一些奇奇怪怪的生物是如何被人想象出来的呢，为什么会想像?以及为什么会想成这样?,24997641,19567643,神话,13,语言与文化
20814,《大圣归来》中的江流儿与动画片《围棋少年》中的江流儿有关系吗？,32321121,19550429,电影,6,动漫与电影
20815,为什么西王母有万妖之母之称？,23027096,19552266,文化,13,语言与文化
20816,如何评价克苏鲁体系？,22632760,19550447,小说,13,语言与文化
20817,如何看待《伊利亚特》、《奥德赛》、《神谱》中叙述希腊神话内容不同？,36092204,19567643,神话,13,语言与文化
20818,有什么历史与神话里的英雄能作为fate里的servant？,37122459,19551077,历史,5,历史
20819,《葫芦兄弟》的故事是由编剧完全原创还是来自于民间故事？,34106115,19567643,神话,13,语言与文化
20820,如果只能跟神灯许一个愿望，而有人却说“再给我许一百个愿望”，怎么办？,29685745,19567643,神话,13,语言与文化
20821,如何把《西游记》写出东野圭吾的感觉？,33071868,19557035,西游记,13,语言与文化
20822,唐僧取西经时如何跟别人交流？他是怎样翻译经书的？,31954468,19566933,社会,19566933,社会
20823,神的日常生活是怎样的？,28410154,19570783,宗教,2,宗教
20824,《西游记》中为什么要在收满徒弟前单独安排一个《祸起观音院》偷袈裟的故事？,24580489,19557035,西游记,13,语言与文化
20825,如何把西游记写成三国演义的风格？,33775086,19557035,西游记,13,语言与文化
20826,西游记里，幽冥教主是地藏王菩萨，但是日常事务好像是十殿阎王管理的，那地狱到底是道教还是佛教势力大？,22772480,19557035,西游记,13,语言与文化
20827,网传孙悟空五十回被六耳猕猴替换，这是否可能？,19826873,19557035,西游记,13,语言与文化
20828,太上老君为什么不与孙悟空正面交锋？,21289214,19557035,西游记,13,语言与文化
20829,为什么《西游记》里悟空打死老虎时没被唐僧责怪，打死六个歹人后却被骂走？,30468210,19557035,西游记,13,语言与文化
20830,为什么孙悟空一说“定”，别人就定住了？,20220494,19567643,神话,13,语言与文化
20831,「⿲亻⿱丿㠯殳」是什么字？,22456618,19557035,西游记,13,语言与文化
20832,西游记中，唐僧师徒四人之间有真感情吗？,36483064,19557035,西游记,13,语言与文化
20833,如果在野外遇到了恶魔藏宝，你会怎么应对？,20972648,19567643,神话,19554151,神话
20834,古希腊神话中最牛逼的英雄是谁？,20834856,19563639,希腊神话,13,语言与文化
20835,古希腊神话传说有没有考古学或历史的根据？,31148958,19661218,历史学,5,历史
20836,为什么“著名学者汪宏华”说《西游记》中孙悟空、唐三藏其实是一体的？他们和金蝉子、须菩提是什么关系？,20380479,19557035,西游记,13,语言与文化
20837,哪吒是印度人吗？,20366478,19569420,冷知识,19569420,冷知识
20838,中国凤凰与西方凤凰是巧合还是具有渊源？,27410116,19567643,神话,13,语言与文化
20839,为什么中国古代的妖怪神话中没有什么昆虫精？,23902124,19586942,中国,19586942,中国
20840,"请问孙悟空最好的朋友是谁⊙_⊙ ?",39706554,19557035,西游记,13,语言与文化
20841,西游的电影电视，在解释菩提祖师将悟空逐出师门为：学有所成，功成下山。我理解不了？,35913849,19557035,西游记,13,语言与文化
20842,为什么中西方人都说神在天上，鬼都在地下?,28288982,19554945,心理,4,医学与心理学
20843,如果当年王母娘娘在蟠桃会邀请了孙悟空结果会如何？,39916253,19556423,文学,13,语言与文化
20844,佛祖割肉喂鹰，那唐僧为何不割肉喂妖？,24898114,19557041,佛教,2,宗教
20845,宣扬山海经是世界地图的说法的人目的是什么？,35430717,19567643,神话,13,语言与文化
20846,为什么西游记里面没有狐狸精勾引人却有其他妖怪勾引人的情节？不都说狐狸精勾引人么？,40167144,19551077,历史,5,历史
20847,除了六小龄童版的孙悟空，还有哪版的孙悟空让你有独特的感受？,39986346,19550429,电影,6,动漫与电影
20848,为什么孙悟空从五指山出来后每次捉妖都要依靠各路神仙？,34196015,19557035,西游记,13,语言与文化
20849,有没有什么温馨治愈的神话人物小故事？,41281011,19567643,神话,13,语言与文化
20850,为什么东西方都有广为流传的巨人、洪水、蛇神话？是否能说明史前东西方自然环境和物种比现在更为相似？,21172493,19569420,冷知识,19569420,冷知识
20851,如何评价猪八戒在原著以及电视剧（以86版西游记为例）中的形象?,24587367,19557035,西游记,13,语言与文化
